Date,BA,CAT,CSCO,GS,IBM,JNJ,JPM,MCD,NKE,TRV,UNH,UTX,V,WBA,WMT
07/07/17,202.369995,106.919998,30.9,225.279999,152.940002,132.539993,93.849998,156.270004,57.98,127.169998,187.960007,122.610001,93.919998,77.470001,75.330002
10/07/17,203.960007,107.839996,30.98,225.839996,153.419998,131.550003,93.190002,155.520004,58.73,125.769997,186.949997,123.059998,95.089996,77.160004,73.230003
11/07/17,206.270004,108.239998,31.09,226.949997,153.190002,131.229996,92.830002,154.910004,58.18,125.050003,185.949997,123.540001,95.410004,77.290001,73.470001
12/07/17,206.440002,108.959999,31.16,227.389999,153.699997,132.229996,92.510002,156.580002,58.220001,125.25,186.690002,123.709999,96.18,77.519997,73.940002
13/07/17,206.229996,108.470001,31.27,230.399994,153.630005,131.860001,93.099998,155.039993,57.939999,125.43,185.479996,123.07,95.940002,78.010002,75.050003
14/07/17,208.509995,108.769997,31.42,228.600006,154.240005,132.600006,92.25,155.279999,58,125.720001,186.899994,123.410004,96.93,78.910004,76.339996
17/07/17,209,108.839996,31.5,229.259995,153.009995,132.149994,91.389999,155.259995,57.790001,126.230003,186.350006,123.110001,96.830002,79.18,76.370003
18/07/17,208.240005,107.07,31.51,223.309998,154,134.460007,91.07,153.960007,57.650002,125.529999,186.850006,122.629997,97.580002,78.669998,76.199997
19/07/17,210.880005,107.849998,31.9,222.869995,147.529999,135.210007,91.199997,153.889999,57.77,126.459999,189.190002,123.080002,98.25,79.559998,75.870003
20/07/17,210.279999,107.32,31.860001,222.300003,147.660004,136.570007,91.199997,154.210007,59.099998,124.57,191.5,122.449997,98.110001,79.800003,76.019997
21/07/17,212.139999,106.589996,31.84,220.179993,147.080002,135.309998,90.889999,153.919998,59.950001,125.150002,191.779999,123.489998,99.599998,78.900002,76.150002
24/07/17,212.179993,108.18,31.860001,218.179993,145.990005,133.009995,91.279999,151.850006,58.950001,126.379997,190.889999,123.129997,100.370003,79.599998,76.889999
25/07/17,212.460007,114.540001,32.119999,221.580002,146.190002,131.880005,92.800003,159.070007,59.389999,127.459999,190.399994,120.419998,99.989998,80.059998,78.519997
26/07/17,233.449997,113.519997,31.66,222.25,145.360001,130.949997,91.93,156.509995,58.360001,126,190.75,119.540001,100.849998,78.68,78.900002
27/07/17,241,114.370003,31.57,221.479996,145.070007,130.830002,91.550003,156.949997,58.150002,125.879997,188.929993,118.690002,99.57,78.779999,79.779999
28/07/17,241.270004,114.099998,31.52,223.610001,144.289993,131.850006,91.279999,155.850006,58.669998,127.209999,191.149994,118.870003,99.150002,79.620003,79.809998
31/07/17,242.460007,113.949997,31.450001,225.330002,144.669998,132.720001,91.800003,155.139999,59.049999,128.089996,191.809998,118.57,99.559998,80.669998,79.989998
01/08/17,239.440002,113.099998,31.65,227,145.300003,132.509995,93.029999,154.039993,59.84,129.210007,192.229996,118.879997,100.870003,81.129997,80.5
02/08/17,237.949997,113.089996,31.52,226.270004,144.449997,132.160004,93.110001,156.589996,59.790001,128.729996,193,120.349998,101.279999,81.029999,80.529999
03/08/17,238.25,113.559998,31.559999,223.990005,144.940002,133.350006,92.5,154.720001,60.139999,129.559998,194.770004,121.099998,100.589996,81.050003,80.870003
04/08/17,237.710007,114.349998,31.799999,229.789993,145.160004,133.179993,93.660004,153.820007,59.759998,129.690002,194.880005,121.489998,100.889999,81.059998,80.480003
07/08/17,240.229996,114.709999,31.84,232.919998,143.470001,132.860001,94.019997,154.970001,59.790001,128.800003,194.779999,118.519997,101.489998,81.510002,81.279999
08/08/17,239.5,114.410004,31.67,232.050003,142.110001,132.270004,93.68,154.919998,59.459999,128.550003,194.899994,118.190002,101.279999,81.080002,81.589996
09/08/17,234.309998,114.339996,31.620001,231.009995,141.770004,133.229996,93.529999,154.919998,59.900002,130.149994,194.830002,117.199997,100.970001,81.279999,81.610001
10/08/17,232.880005,113.150002,31,225.5,141.839996,133.089996,92.190002,156.619995,59.07,129.690002,192.570007,116.760002,99.489998,79.75,80.660004
11/08/17,234.880005,112.849998,31.469999,224.149994,141.839996,133.100006,91.419998,157.300003,58.970001,128.179993,193.020004,116.889999,100.089996,80.720001,80.400002
14/08/17,237.149994,113.709999,31.84,227.360001,142.320007,133.479996,92.489998,157.259995,59.779999,128.789993,193.710007,117.150002,101.870003,81.529999,80.699997
15/08/17,239.169998,113.650002,32.09,227.589996,142.070007,133.380005,92.730003,157.619995,58.560001,129.050003,194.5,115.959999,102.629997,81.129997,80.769997
16/08/17,237.589996,114.120003,32.34,225.610001,142.5,134.169998,92.089996,158.899994,58.540001,129.470001,193.770004,118,103.32,81.260002,80.980003
17/08/17,235.589996,113.139999,31.040001,221.419998,140.699997,133.039993,90.650002,157.889999,57.459999,128.190002,192.699997,116.099998,102.160004,80.889999,79.699997
18/08/17,235.770004,113.919998,30.370001,222.149994,139.699997,132.630005,90.739998,157.759995,54.950001,127.889999,190.820007,115.480003,102.510002,80.029999,79.309998
21/08/17,235.679993,113.599998,30.68,220.789993,140.330002,133.449997,90.629997,158.360001,53.610001,127.449997,192.029999,115.279999,103.220001,80.599998,79.709999
22/08/17,239.75,115.82,31.27,223.580002,141.009995,134.699997,91.559998,159.639999,54.130001,127.769997,194.789993,115.690002,104.07,81.279999,80.019997
23/08/17,238.089996,114.75,30.92,222.740005,142.139999,132.800003,91.669998,158.809998,53.610001,127.160004,194.240005,117.029999,103.18,81.360001,79.959999
24/08/17,238.740005,114.779999,31.24,222.990005,142.940002,132.889999,91.519997,158.410004,53.84,125.57,194.75,115.300003,103.220001,80.5,78.339996
25/08/17,235.889999,115.349998,31.440001,222.470001,143.740005,131.679993,91.889999,158.820007,53.900002,126.470001,194.360001,115.07,103.349998,81.129997,78.629997
28/08/17,237.179993,115.07,31.540001,220.350006,142.509995,131.740005,91.599998,159.669998,53.73,123.230003,195.089996,115.330002,103.779999,81.160004,78.029999
29/08/17,240.490005,116.010002,31.48,219.960007,143.139999,132.210007,91.099998,159.380005,52.73,123.010002,196.729996,118.699997,103.769997,81.419998,78.769997
30/08/17,240.460007,117.550003,31.99,222.419998,142.559998,131.070007,91.309998,159.529999,52.560001,121.809998,195.880005,119.599998,103.730003,81.779999,78.540001
31/08/17,239.660004,117.489998,32.209999,223.740005,143.029999,132.369995,90.889999,159.970001,52.810001,121.18,198.899994,119.720001,103.519997,81.5,78.07
01/09/17,240.330002,118.279999,32.299999,225.880005,144.080002,131.029999,91.699997,159.809998,53.360001,119.900002,199.75,117.919998,103.900002,81.220001,78.370003
05/09/17,237,118.300003,31.620001,217.779999,143.039993,129.899994,89.510002,159.100006,53.009998,115.43,199.309998,111.209999,103.010002,81.459999,79.800003
06/09/17,234.619995,116.980003,31.870001,218.830002,143.820007,130.669998,90.110001,158.220001,52.759998,117.730003,198.380005,109.610001,103.18,81.760002,80.080002
07/09/17,236.309998,117.769997,31.76,215.839996,142.899994,132.190002,88.529999,159.899994,52.389999,115.18,198.169998,109.980003,104.559998,81.559998,80.120003
08/09/17,238.779999,117.82,31.48,217.210007,142.449997,130.979996,88.419998,159.710007,52.200001,119.760002,197.75,109.550003,104.43,81.389999,78.879997
11/09/17,240.589996,118.870003,32.189999,221.059998,144.860001,133.210007,89.790001,161.529999,53.029999,122.559998,199.580002,109.639999,106.150002,82.279999,79.080002
12/09/17,240.580002,120.940002,32.41,225.949997,145.759995,132.630005,90.889999,156.330002,53.400002,122.480003,197.470001,109.860001,106.209999,82.739998,79.610001
13/09/17,241.929993,119.629997,32.18,226.559998,145.990005,132.449997,91.150002,157,53.52,121.510002,198.330002,110.279999,105.830002,82.730003,79.860001
14/09/17,245.229996,120.480003,32.189999,226.850006,145.539993,134.179993,90.970001,157,53.73,119.959999,197.729996,113.139999,106.080002,82.010002,79.68
15/09/17,249,121.370003,32.439999,225.220001,144.820007,134.449997,91.620003,156.919998,53.869999,120.699997,198.179993,113.080002,105.300003,82.5,80.379997
18/09/17,253.080002,123.830002,32.52,227.529999,144.550003,135.380005,92.919998,156.679993,53.5,120.720001,198.190002,112.769997,104.830002,82.599998,80
19/09/17,252.460007,124.739998,32.490002,228.910004,144.389999,135.220001,93.940002,157.429993,53.330002,120.580002,194.649994,113.650002,105.410004,81.209999,80.050003
20/09/17,255.460007,124.849998,32.599998,229.789993,145.880005,133.220001,94.599998,159.880005,53.560001,121.910004,195.75,114.099998,104.970001,78.839996,80.5
21/09/17,256.040009,124.790001,32.700001,231.289993,145.259995,131.75,95.029999,159.029999,53.189999,121.489998,195.210007,114.5,105.309998,78.199997,80.010002
22/09/17,256.450012,124.43,33.369999,231.029999,145.130005,131.389999,94.830002,158.910004,53.240002,122.040001,193.029999,115.010002,105.559998,78.410004,79.529999
25/09/17,254.320007,124.32,33.720001,230.259995,145.869995,131.169998,94.120003,156.259995,53.23,122.669998,191.75,114.290001,103.019997,78.959999,79.150002
26/09/17,253.699997,124.510002,33.759998,229.940002,146.559998,130.940002,93.699997,153.350006,53.700001,122.57,192.699997,114.720001,102.940002,79.080002,79.389999
27/09/17,255.279999,124.519997,33.48,234.759995,145.660004,129.75,95.18,154.050003,52.669998,122.589996,194.490005,117.18,103.889999,78.150002,79.290001
28/09/17,254.270004,125.230003,33.349998,235.470001,145.660004,129.470001,95.379997,157.490005,52.630001,122.800003,196.100006,115.839996,104.580002,77.519997,78.949997
29/09/17,254.210007,124.709999,33.630001,237.190002,145.080002,130.009995,95.510002,156.679993,51.849998,122.519997,195.850006,116.080002,105.239998,77.220001,78.139999
02/10/17,255.990005,124.720001,33.75,240.649994,146.660004,131.220001,96.839996,156.960007,51.869999,123.32,197.440002,117.580002,105.440002,76.599998,78.449997
03/10/17,255.460007,125.510002,33.849998,241.619995,146.779999,132.100006,97.349998,156.860001,51.470001,123.699997,198.630005,117.709999,105.589996,76.790001,79.220001
04/10/17,255.759995,126.739998,33.439999,240.309998,146.479996,132.889999,96.360001,157.210007,52.080002,123.900002,200.479996,117.629997,105.309998,75.830002,79.089996
05/10/17,258.890015,126.400002,33.59,246.059998,146.720001,133.190002,97.089996,158.800003,52.18,124.440002,197.899994,118.169998,106.239998,76.949997,79.410004
06/10/17,258.579987,126.93,33.75,246.020004,146.479996,133.220001,96.919998,159.600006,52.419998,125.07,198.059998,118.230003,106.730003,73.199997,79
09/10/17,258.390015,126.879997,33.759998,242.800003,147.389999,133.449997,96.410004,160.119995,51.52,124.949997,196.300003,118.629997,107.010002,70.870003,80.529999
10/10/17,260.929993,128.190002,33.549999,242.600006,148.5,133.899994,97.129997,160.580002,51.529999,125.940002,194.679993,118.120003,107.309998,69.849998,84.129997
11/10/17,261.440002,128.600006,33.59,242.399994,147.619995,136.649994,96.839996,163.149994,51.029999,125.610001,195.259995,117.75,108.440002,68.919998,85.730003
12/10/17,261.910004,129.990005,33.259998,239.800003,147.029999,136.830002,95.989998,163.910004,50.830002,125.949997,192.919998,118.82,108.110001,69,86.099998
13/10/17,260.73999,130.710007,33.470001,238.529999,147.100006,136.429993,95.860001,165.369995,50.98,126.669998,192.520004,118.720001,108.660004,67.559998,86.620003
16/10/17,259.75,131.470001,33.540001,242.410004,146.830002,136.119995,97.839996,165.009995,51.369999,128.820007,193.199997,119.010002,108.300003,67.309998,85.739998
17/10/17,258.619995,130.539993,33.599998,236.089996,146.539993,140.789993,97.620003,165.399994,52,128.649994,203.889999,119.360001,107.540001,67.400002,85.980003
18/10/17,260.040009,131.289993,33.549999,242.029999,159.529999,140.679993,97.989998,165.770004,52.299999,130.020004,205.229996,119.18,107.800003,67.739998,86.220001
19/10/17,259.040009,131.550003,33.75,239.990005,160.899994,142.039993,98.110001,166.5,52.689999,133.169998,203.25,119.489998,107.019997,67.199997,86.400002
20/10/17,264.75,131.360001,34.25,244.729996,162.070007,142.399994,99.510002,166.300003,53.060001,133.320007,207.490005,120.93,107.550003,68.059998,87.440002
23/10/17,262.320007,131.679993,34.349998,242.130005,159.550003,143.619995,99.339996,163.339996,53.66,134.449997,207.009995,120.889999,107.529999,67.510002,88.650002
24/10/17,266,138.240005,34.580002,244.839996,155.880005,141.639999,100.919998,163.880005,53.419998,133.190002,208.149994,119.739998,108.410004,67.290001,87.980003
25/10/17,258.420013,136.839996,34.299999,241.710007,153.5,142.360001,101.019997,163.580002,54.939999,131.779999,207.559998,118.989998,109.489998,69.360001,88.480003
26/10/17,259.269989,136.940002,34.27,241.720001,153.600006,141.809998,101.739998,164.009995,56.810001,131.940002,209.149994,119.93,109.800003,67.110001,88.620003
27/10/17,256.459991,137.809998,34.43,241.710007,153.679993,141.779999,101.769997,165.389999,55.959999,131.059998,212.600006,119.07,109.709999,64.480003,88.169998
30/10/17,259.25,136.490005,34.040001,240.889999,154.360001,140,101.410004,166.229996,55.27,132.619995,209.389999,119.830002,110.040001,66.260002,86.949997
31/10/17,257.980011,135.800003,34.150002,242.479996,154.059998,139.410004,100.610001,166.910004,54.990002,132.449997,210.220001,119.760002,109.980003,66.269997,87.309998
01/11/17,258.5,136.289993,34.619999,244.259995,154.029999,139.979996,100.919998,166.369995,55.07,133.470001,209.529999,120.120003,111.07,67.010002,87.940002
02/11/17,262.630005,136.470001,34.209999,246.880005,153.350006,139.929993,101.589996,168.100006,55.119999,134.690002,211.100006,121.459999,110.980003,66.779999,88.800003
03/11/17,261.75,136.630005,34.470001,244.399994,151.580002,140.080002,101.410004,168.649994,55.709999,133.320007,212.869995,121.07,111.360001,66.870003,89.68
06/11/17,264.070007,137.710007,34.41,243.490005,150.839996,139.759995,100.779999,170.070007,56.040001,133.440002,212.119995,120.389999,111.919998,65.940002,88.699997
07/11/17,266.130005,138.809998,34.400002,239.809998,151.350006,139.770004,98.75,170.770004,55.150002,133.720001,212.699997,120.75,112.089996,67.919998,88.949997
08/11/17,265.570007,137.289993,34.5,241.25,151.570007,141.320007,97.639999,170.100006,55.759998,133.520004,210.770004,120.279999,112.470001,68.900002,90.260002
09/11/17,262.700012,135.339996,34.049999,240.789993,150.300003,140.350006,97.629997,167,56.130001,134.529999,211.559998,118.370003,112.139999,69.540001,90.300003
10/11/17,260.850006,136.479996,33.990002,240.149994,149.160004,139.559998,97.510002,165.589996,56.09,135.539993,211.070007,118.110001,111.879997,70.989998,90.919998
13/11/17,262.420013,136.529999,33.950001,240.270004,148.399994,139.759995,97.860001,167.369995,55.91,133.320007,212.660004,117.07,111.400002,70.370003,90.989998
14/11/17,261.76001,137.539993,34.040001,237.240005,148.889999,139.490005,97.269997,168.110001,55.98,133.860001,211.710007,118.800003,111.980003,70.589996,91.089996
15/11/17,262.859985,134.100006,34.110001,237.610001,147.100006,139.100006,98.190002,167.320007,56.630001,133.710007,209.860001,117.57,110.25,70.199997,89.830002
16/11/17,263.700012,136.360001,35.880001,239.369995,149.119995,138.869995,98.470001,168.089996,57.23,130.809998,211.130005,117.889999,111.019997,71.300003,99.620003
17/11/17,262.26001,136.130005,35.900002,238.020004,148.970001,138,98.139999,166.720001,59.189999,129.919998,209.899994,116.529999,109.82,71.25,97.470001
20/11/17,264.630005,136.910004,36.5,238.130005,150.509995,137.929993,99.010002,166.929993,59.25,129.770004,210.25,116.379997,109.949997,70.779999,97.480003
21/11/17,266.98999,137.600006,36.650002,238.020004,151.949997,138.339996,98.93,168.300003,59.389999,130.630005,212.600006,117.040001,111.449997,71.160004,96.519997
22/11/17,265.149994,138.009995,36.450001,236.429993,151.770004,137.289993,98.639999,169.050003,59.07,130.009995,211.220001,116.730003,110.82,71.330002,96.410004
24/11/17,265.880005,137.389999,36.490002,235.949997,151.839996,138.009995,98.32,169.110001,59.32,129.830002,212.509995,116.910004,111.970001,70.279999,96.620003
27/11/17,265.579987,137.190002,36.869999,235.110001,151.979996,138.100006,97.93,168.960007,59.630001,130.479996,212.399994,117.120003,112.379997,69.389999,96.620003
28/11/17,267.98999,138.990005,37.73,239.410004,152.470001,140.020004,101.360001,171.339996,59.580002,133.009995,216.139999,117.709999,113.360001,72.239998,96.769997
29/11/17,269.299988,138.059998,37.48,241.360001,153.550003,139.809998,103.730003,170.429993,60.360001,134.529999,222.880005,118.160004,109.860001,71.919998,97.559998
30/11/17,276.799988,141.149994,37.299999,247.639999,153.970001,139.330002,104.519997,171.970001,60.419998,135.570007,228.169998,121.449997,112.589996,72.760002,97.230003
01/12/17,271.380005,141.520004,37.599998,248.949997,154.759995,139.979996,104.790001,172.869995,59.880001,136.210007,226.779999,120.120003,110.730003,71.449997,97.349998
04/12/17,277.970001,141.5,37.720001,250.649994,156.460007,139.009995,106.949997,170.649994,60.099998,136.360001,221.419998,120.040001,107.43,71.57,97.010002
05/12/17,275.540009,140.139999,37.310001,248.330002,155.350006,139.669998,105.720001,172.990005,60.419998,135.320007,220.089996,120.290001,108.580002,70.18,97.830002
